,Date,Close,High,Low,Open,Volume,future_5d_return,vol_20d,rsi,vol_chg,ret_5d,ret_10d,ret_20d,vol_10d,vol_ratio,vol_10d_lag1,vol_10d_lag5,vol_20d_lag1,vol_20d_lag5
34,2014-02-21,17.33799934387207,17.707000732421875,17.337499618530273,17.621999740600586,84200000,0.0442381028601979,0.03254465049569285,41.18515520359339,0.20533669262482812,-0.02922739354090187,-0.022081867907485897,-0.13281818813182367,0.01687533353914602,0.7919518132122393,0.018472750234619285,0.04043770795262171,0.03256065527622417,0.03295336812138899
35,2014-02-24,17.589000701904297,17.649999618530273,17.164499282836914,17.25950050354004,72894000,0.0227414635606311,0.032350051537126605,54.679961973545105,-0.13427553444180518,-0.015586937093310715,-0.025756072370639593,-0.09241478516098445,0.016397947516460266,0.6908997506300596,0.01687533353914602,0.02076624670609176,0.03254465049569285,0.03295784352674661
36,2014-02-25,17.916000366210938,18.054000854492188,17.57900047302246,17.649999618530273,74728000,0.0155726346790807,0.03275412223862162,57.9904576809437,0.025159821110105174,0.013205118953505623,-0.0070662857924495,-0.0723826690201892,0.017713212271308815,0.7096305511108156,0.016397947516460266,0.01736641056237809,0.032350051537126605,0.0328076974228044
37,2014-02-26,17.989999771118164,18.237499237060547,17.85849952697754,17.993000030517578,72442000,0.0349360751938545,0.032307805771333895,60.289792006021656,-0.030590943153837924,0.03575337143564972,-0.005500464566620233,-0.08779761127594443,0.017751130985563173,0.6832017549236984,0.017713212271308815,0.018420137451881653,0.03275412223862162,0.03240216989292447
38,2014-02-27,18.006500244140625,18.02949905395508,17.774999618530273,17.861000061035156,62098000,0.0334045788653931,0.0319066253753559,54.85453898793686,-0.1427900941442809,0.029531188095003547,0.03115250608412823,-0.06264960425244437,0.013071937762051995,0.5871834804176039,0.017751130985563173,0.018472750234619285,0.032307805771333895,0.03256065527622417
39,2014-02-28,18.104999542236328,18.293500900268555,17.854000091552734,18.030000686645508,77640000,0.0275062751297534,0.029597336141020513,50.970663018966015,0.2502818126187638,0.044238102860197914,0.013717744877498328,-0.10151112221731595,0.011198478314399685,0.7829470028377291,0.013071937762051995,0.01687533353914602,0.0319066253753559,0.03254465049569285
40,2014-03-03,17.98900032043457,18.04800033569336,17.724000930786133,17.937000274658203,55966000,0.029879391400041,0.016334618304369938,49.00273485325467,-0.2791602266872746,0.022741463560631114,0.006800056705391189,0.0030388681380726368,0.011470988071638445,0.6522288896166177,0.011198478314399685,0.016397947516460266,0.029597336141020513,0.032350051537126605
41,2014-03-04,18.19499969482422,18.28400039672852,18.12299919128418,18.19499969482422,54088000,0.0135202140172043,0.014225323790142429,51.82366812088858,-0.03355608762462925,0.015572634679080766,0.028983392125943253,0.05127827892857861,0.011197662077324626,0.6913892081006354,0.011470988071638445,0.017713212271308815,0.016334618304369938,0.03275412223862162
42,2014-03-05,18.61849975585937,18.636499404907227,18.19499969482422,18.206499099731445,76966000,-0.0046459257717291,0.014954708442692245,71.49497343970216,0.42297737021150716,0.03493607519385433,0.07193852910241372,0.07018253976955013,0.010265857899263797,0.9961134414356583,0.011197662077324626,0.017751130985563173,0.014225323790142429,0.032307805771333895
43,2014-03-06,18.607999801635746,18.76650047302246,18.44499969482422,18.70249938964844,58532000,-0.0017465237371528,0.014874913773788068,66.24672407493195,-0.23950835433827922,0.033404578865393386,0.06392224386210543,0.07420981704538199,0.010542536218477587,0.7726231726231726,0.010265857899263797,0.013071937762051995,0.014954708442692245,0.0319066253753559
44,2014-03-07,18.60300064086914,18.749500274658203,18.47649955749512,18.72900009155273,45596000,0.004515380900677,0.014140703698091343,65.99261778367622,-0.2210073122394588,0.027506275129753455,0.07296120341844237,0.04926821585469909,0.009499859987008934,0.610375145913876,0.010542536218477587,0.011198478314399685,0.014874913773788068,0.029597336141020513
45,2014-03-10,18.526500701904297,18.636499404907227,18.350000381469727,18.63450050354004,42116000,0.0121717592782291,0.013704070864468983,69.26060859308015,-0.07632248442845868,0.029879391400041033,0.053300356051410036,0.02617147585292945,0.009713893173585545,0.5810954938746,0.009499859987008934,0.011470988071638445,0.014140703698091343,0.016334618304369938
46,2014-03-11,18.44099998474121,18.63999938964844,18.36400032043457,18.54949951171875,44922000,0.0269779006753447,0.013764038490373295,77.30516713840292,0.0666255104948239,0.01352021401720438,0.029303394049958076,0.022030042100462888,0.008910941221615759,0.6302780985305858,0.009713893173585545,0.011197662077324626,0.013704070864468983,0.014225323790142429
47,2014-03-12,18.53199958801269,18.558000564575195,18.180500030517575,18.31999969482422,44332000,0.0069879854118497,0.013786839056687242,76.95293690450822,-0.013133876497039343,-0.004645925771729176,0.03012783901001903,0.024461657332455422,0.008926617169630021,0.6309006401225028,0.008910941221615759,0.010265857899263797,0.013764038490373295,0.014954708442692245
48,2014-03-13,18.57550048828125,19.155500411987305,18.40399932861328,18.83099937438965,136580000,-0.0068370060228494,0.010884320862357579,83.91344846079153,2.080844536677795,-0.0017465237371530051,0.031599713238322336,0.06373662958136417,0.00890081355637712,1.9370549333348461,0.008926617169630021,0.010542536218477587,0.013786839056687242,0.014874913773788068
49,2014-03-14,18.687000274658203,18.92849922180176,18.57749938964844,18.63999938964844,88044000,-0.0351046250167136,0.009895034253597024,82.58163690368399,-0.355366817982135,0.004515380900677046,0.03214585733980013,0.04630457088715412,0.008917798625708106,1.2446791816931335,0.00890081355637712,0.009499859987008934,0.010884320862357579,0.014140703698091343
50,2014-03-17,18.75200080871582,18.9424991607666,18.74399948120117,18.785999298095703,46060000,-0.0618334082798984,0.00988788276200507,79.3746087786389,-0.47685248284948434,0.01217175927822911,0.04241483543777136,0.04950331542928921,0.008257430285578718,0.6625517303877639,0.008917798625708106,0.009713893173585545,0.009895034253597024,0.013704070864468983
51,2014-03-18,18.938499450683597,18.950000762939453,18.75,18.86599922180176,49670000,-0.0635213533217285,0.009538456696971205,80.88574150697559,0.07837603126356929,0.026977900675345,0.04086286168341502,0.07103059815291668,0.008122990613276333,0.7412923888807634,0.008257430285578718,0.008910941221615759,0.00988788276200507,0.013764038490373295
52,2014-03-19,18.661500930786133,18.950000762939453,18.47100067138672,18.938499450683597,52934000,-0.0798971709017609,0.009194313445537831,68.23502924218819,0.06571371048922892,0.006987985411849973,0.002309593978603308,0.07441427187466165,0.00690243846963821,0.8083600068414494,0.008122990613276333,0.008926617169630021,0.009538456696971205,0.013786839056687242
53,2014-03-20,18.44849967956543,18.649999618530277,18.31100082397461,18.53199958801269,51170000,-0.0826625278487792,0.00974587599276828,58.98980782727717,-0.033324517323459424,-0.006837006022849423,-0.008571588766692395,0.05480273990798268,0.007834780421336951,0.7927323316121576,0.00690243846963821,0.00890081355637712,0.009194313445537831,0.010884320862357579
54,2014-03-21,18.0310001373291,18.642000198364254,17.920000076293945,18.549999237060547,108282000,-0.0619211827402034,0.01101979821184976,50.94936381414888,1.1161227281610318,-0.03510462501671363,-0.030747754869362542,0.03997005535139575,0.010420457216247039,1.6467993855793652,0.007834780421336951,0.008917798625708106,0.00974587599276828,0.009895034253597024
55,2014-03-24,17.592500686645508,18.075000762939453,17.43000030517578,18.004499435424805,97470000,-0.0439960288553078,0.012075509056262446,37.676426962417125,-0.09985039064664492,-0.06183340827989847,-0.05041427036260471,0.00019898712840649146,0.012413816258554793,1.4551714047696538,0.010420457216247039,0.008257430285578718,0.01101979821184976,0.00988788276200507
56,2014-03-25,17.73550033569336,17.94849967956543,17.441999435424805,17.701499938964844,88914000,-0.0330411001332471,0.011441312420067197,29.5979579712982,-0.08778085564789162,-0.0635213533217287,-0.03825712540706083,-0.010074794978124468,0.013102920285029794,1.3135257072200037,0.012413816258554793,0.008122990613276333,0.012075509056262446,0.009538456696971205
57,2014-03-26,17.170499801635742,17.8799991607666,17.170000076293945,17.85650062561035,82414000,-0.0042223714929328,0.013354057340137417,23.560769984199595,-0.07310434802168386,-0.07989717090176096,-0.07346750575462058,-0.04555308393044444,0.015346347555432235,1.208598952627743,0.013102920285029794,0.00690243846963821,0.011441312420067197,0.009194313445537831
58,2014-03-27,16.923500061035156,17.200000762939453,16.54400062561035,17.157499313354492,115328000,-0.0143292052058495,0.013599571182724956,21.634837780271866,0.3993738927852064,-0.08266252784877925,-0.08893436967086266,-0.06014495701117051,0.015063627068542454,1.6277494241452508,0.015346347555432235,0.007834780421336951,0.013354057340137417,0.00974587599276828
59,2014-03-28,16.914499282836914,17.350000381469727,16.804000854492188,17.002500534057617,79736000,-0.045197889190984,0.013468218992492398,22.13961951917409,-0.3086154273029966,-0.06192118274020342,-0.09485208785623078,-0.06575533220103924,0.014462165486274946,1.1237386549410902,0.015063627068542454,0.010420457216247039,0.013599571182724956,0.01101979821184976
60,2014-03-31,16.818500518798828,17.31450080871582,16.702999114990234,17.1200008392334,85950000,-0.0553260371310646,0.013460352151974126,22.05957028619784,0.0779321761813987,-0.043996028855307845,-0.10310901272030193,-0.0650675290892132,0.01380143781730237,1.1862502622310063,0.014462165486274946,0.012413816258554793,0.013468218992492398,0.012075509056262446
61,2014-04-01,17.149499893188477,17.221500396728516,16.899999618530273,16.904499053955078,72002000,-0.046415320093019,0.01404709579284623,28.010166871144932,-0.1622803955788249,-0.033041100133247125,-0.09446363805927327,-0.05746083095198662,0.015642884699203833,0.9816103142565394,0.01380143781730237,0.013102920285029794,0.013460352151974126,0.011441312420067197
62,2014-04-02,17.097999572753906,17.415000915527344,17.018999099731445,17.29949951171875,89510000,-0.029681817025714,0.012631418327510802,26.55874385399197,0.24315991222466038,-0.004222371492932808,-0.08378218685791217,-0.08166609571359007,0.01567317571834423,1.2099526751836016,0.015642884699203833,0.015346347555432235,0.01404709579284623,0.013354057340137417
63,2014-04-03,16.680999755859375,17.125,16.42300033569336,17.090999603271484,127986000,-0.0494874136256112,0.013374593262289697,20.98637102460637,0.42985141324991627,-0.014329205205849571,-0.09580724473024949,-0.10355761319424439,0.01644975816028074,1.6524813171716755,0.01567317571834423,0.015063627068542454,0.012631418327510802,0.013599571182724956
64,2014-04-04,16.149999618530273,16.77199935913086,15.780500411987305,16.75749969482422,250692000,-0.0348916076776275,0.014551963549748284,16.83656005989951,0.9587454877877268,-0.045197889190984,-0.104320365175121,-0.13186050302819652,0.017467079696363016,2.8583351576182134,0.01644975816028074,0.014462165486274946,0.013374593262289697,0.013468218992492398
65,2014-04-07,15.887999534606934,16.246999740600586,15.656499862670898,16.04949951171875,141548000,-0.0058219873917865,0.014679356906996885,11.854427033085116,-0.43537089336715973,-0.055326037131064654,-0.09688794006030443,-0.14241767561783314,0.0169518018881345,1.5273227935241893,0.017467079696363016,0.01380143781730237,0.014551963549748284,0.013460352151974126
66,2014-04-08,16.353500366210938,16.399999618530273,15.92199993133545,16.0939998626709,131552000,-0.0336013974432303,0.016836447158289844,22.43849518539136,-0.07061915392658324,-0.046415320093019075,-0.07792280698735599,-0.11319882979543139,0.020433055881266374,1.3560845573644427,0.0169518018881345,0.015642884699203833,0.014679356906996885,0.01404709579284623
67,2014-04-09,16.590499877929688,16.608999252319336,16.125,16.423500061035156,101132000,-0.0245019659239842,0.017288348638755027,27.938726573710383,-0.23123935782048166,-0.02968181702571404,-0.03377886086057913,-0.10476471796054065,0.019634070106605336,1.0128524457504204,0.020433055881266374,0.01567317571834423,0.016836447158289844,0.012631418327510802
68,2014-04-10,15.85550022125244,16.549999237060547,15.824999809265137,16.530000686645508,122534000,0.0245971642572337,0.019229492964014865,25.979898809617808,0.21162441166000878,-0.049487413625611376,-0.06310750352651284,-0.14642944714974326,0.023430442515034174,1.23588955322634,0.019634070106605336,0.01644975816028074,0.017288348638755027,0.013374593262289697
69,2014-04-11,15.58650016784668,15.824999809265137,15.475000381469728,15.699999809265137,145750000,0.0613993341748435,0.019052612640359838,26.990125454466693,0.18946578092611022,-0.034891607677627556,-0.07851246985110283,-0.1659174860192072,0.023560893142241513,1.4284776201905878,0.023430442515034174,0.017467079696363016,0.019229492964014865,0.014551963549748284
70,2014-04-14,15.795499801635742,16.02400016784668,15.564000129699709,15.883500099182127,85870000,0.0424487866832998,0.01951478886198078,28.079086231138803,-0.41084048027444253,-0.005821987391786521,-0.06082591703223661,-0.1576632294995377,0.0245140249890426,0.8254968650922592,0.023560893142241513,0.0169518018881345,0.019052612640359838,0.014679356906996885
71,2014-04-15,15.803999900817873,15.913999557495115,15.274999618530272,15.835000038146973,107972000,0.0268919383321983,0.019160501955896265,32.33811136187991,0.25738907651100495,-0.03360139744323021,-0.07845709791834898,-0.16550939307668233,0.0229871374218427,1.0096757632743674,0.0245140249890426,0.020433055881266374,0.01951478886198078,0.016836447158289844
72,2014-04-16,16.18400001525879,16.200000762939453,15.73550033569336,16.058500289916992,85698000,0.0416151792140484,0.020452473503810572,40.759712632117825,-0.2062942244285556,-0.024501965923984237,-0.05345652008037238,-0.13276000278413713,0.02511942605529467,0.7892940856823132,0.0229871374218427,0.019634070106605336,0.019160501955896265,0.017288348638755027
73,2014-04-17,16.245500564575195,16.433000564575195,15.98799991607666,15.98799991607666,85984000,-0.0648795554376781,0.020558282218499608,41.74890365063988,0.00333730075380978,0.024597164257234017,-0.02610749940999224,-0.11941345655497382,0.024294039627216827,0.7794322139450054,0.02511942605529467,0.023430442515034174,0.020452473503810572,0.019229492964014865
74,2014-04-21,16.543500900268555,16.5575008392334,16.11549949645996,16.19849967956543,59988000,-0.103635889258377,0.02086732880061215,46.76927179266549,-0.3023353181987346,0.061399334174843556,0.024365405017519937,-0.0824967681066685,0.022660420886505547,0.555951492796671,0.024294039627216827,0.023560893142241513,0.020558282218499608,0.019052612640359838
75,2014-04-22,16.465999603271484,16.875,16.44700050354004,16.600000381469727,74232000,-0.0878780265231047,0.020320095764428715,41.46158809491133,0.2374474894978995,0.04244878668329988,0.036379662990646544,-0.06403302767690966,0.02187311602008724,0.6954494864136647,0.022660420886505547,0.0245140249890426,0.02086732880061215,0.01951478886198078
76,2014-04-23,16.229000091552734,16.6564998626709,16.16950035095215,16.652999877929688,72092000,-0.0630045001157643,0.02028878483057191,39.625129627242835,-0.02882853755792647,0.026891938332198162,-0.007613065818951048,-0.08494264134791485,0.020536064339029034,0.6807650722153761,0.02187311602008724,0.0229871374218427,0.020320095764428715,0.019160501955896265
77,2014-04-24,16.857500076293945,16.8700008392334,16.147499084472656,16.48349952697754,185874000,-0.0867863141583933,0.021342146180992273,52.00591258325002,1.578288853132109,0.04161517921404845,0.016093559587041062,-0.018228923383580176,0.02369788222841906,1.6734625894131259,0.020536064339029034,0.02511942605529467,0.02028878483057191,0.020452473503810572
78,2014-04-25,15.191499710083008,15.82450008392334,15.135499954223633,15.8125,323604000,0.0137577323800797,0.030555551437845066,41.34068518403004,0.7409858291100422,-0.0648795554376781,-0.04187824426248099,-0.10234291634151516,0.037658220719524856,2.663729685813839,0.02369788222841906,0.024294039627216827,0.021342146180992273,0.020558282218499608
79,2014-04-28,14.82900047302246,15.219499588012695,14.399999618530272,15.199999809265137,289596000,0.045417700848152,0.03082317880793172,40.60338208213037,-0.10509140801720618,-0.10363588925837719,-0.048599729680615766,-0.12329651472039749,0.03799182675139137,2.1942698155681652,0.037658220719524856,0.022660420886505547,0.030555551437845066,0.02086732880061215
80,2014-04-29,15.019000053405762,15.092000007629396,14.522500038146973,14.821999549865724,130186000,-0.0099873239228239,0.03111218673051768,37.55014152530597,-0.5504564980179284,-0.08787802652310472,-0.04915955544183337,-0.1069952974334234,0.03796141476001185,0.9701609880311588,0.03799182675139137,0.02187311602008724,0.03082317880793172,0.020320095764428715
81,2014-04-30,15.206500053405762,15.227999687194824,14.904999732971191,14.904999732971191,81772000,-0.0375497384129652,0.030850202924444976,36.967987616243654,-0.3718833054245464,-0.0630045001157643,-0.03780687491533008,-0.11329775514646023,0.03831862316775034,0.6071640186339924,0.03796141476001185,0.020536064339029034,0.03111218673051768,0.02028878483057191
82,2014-05-01,15.39449977874756,15.52400016784668,15.199999809265137,15.206500053405762,86572000,-0.0635616243853185,0.03110663775758166,45.160608909876125,0.05869979944235193,-0.08678631415839333,-0.04878276296137318,-0.0996315262939248,0.03756799436780861,0.6435063260183288,0.03831862316775034,0.02369788222841906,0.030850202924444976,0.021342146180992273
83,2014-05-02,15.400500297546388,15.66450023651123,15.215499877929688,15.520999908447266,79902000,-0.0511996244874554,0.0307753197673469,47.93333521242457,-0.0770456960680127,0.013757732380079712,-0.052014418618248515,-0.07676395162485372,0.0375014745549103,0.6047340636884827,0.03756799436780861,0.037658220719524856,0.03110663775758166,0.030555551437845066
84,2014-05-05,15.5024995803833,15.511500358581545,15.25,15.318499565124512,50398000,-0.023189804293906,0.030107332720501256,46.66514704014745,-0.3692523341092838,0.04541770084815222,-0.0629250922256942,-0.04009288256601817,0.036880498691281544,0.4127167667926704,0.0375014745549103,0.03799182675139137,0.0307753197673469,0.03082317880793172
85,2014-05-06,14.869000434875488,15.490500450134276,14.85200023651123,15.476499557495115,93646000,0.0244132023310212,0.031220978568204737,40.683543928507476,0.8581292908448748,-0.009987323922823976,-0.09698768412934389,-0.0641364004015661,0.038494213822394034,0.7822235141503721,0.036880498691281544,0.03796141476001185,0.030107332720501256,0.03111218673051768
86,2014-05-07,14.635499954223633,14.81999969482422,14.333999633789062,14.777999877929688,140304000,0.0167742551787601,0.030394392748753687,34.1065374506327,0.4982380454050359,-0.03754973841296527,-0.09818843603054295,-0.10505398682333356,0.03851512084570234,1.1676888160572192,0.038494213822394034,0.03831862316775034,0.031220978568204737,0.030850202924444976
87,2014-05-08,14.416000366210938,14.793999671936035,14.361499786376951,14.541000366210938,76964000,0.0238276342209242,0.030108955514532614,31.812301993320972,-0.4514482837267647,-0.06356162438531865,-0.14483165944138987,-0.1310689567956589,0.03457239455588275,0.6470450259737749,0.03851512084570234,0.03756799436780861,0.030394392748753687,0.03110663775758166
88,2014-05-09,14.612000465393066,14.684000015258787,14.218999862670898,14.528499603271484,81260000,0.0186832572401938,0.02905333345413923,30.400802654302225,0.05581830466191984,-0.05119962448745552,-0.03814628283903476,-0.07842702775107702,0.019074378367844286,0.6952239500629689,0.03457239455588275,0.0375014745549103,0.030108955514532614,0.0307753197673469
89,2014-05-12,15.142999649047852,15.166999816894531,14.708000183105469,14.71500015258789,74592000,-0.0201412770633354,0.030191092400566853,37.70673885364769,-0.08205759291164161,-0.023189804293906047,0.021174668960098453,-0.028454143908054674,0.021371490766790655,0.6582113614523853,0.019074378367844286,0.036880498691281544,0.02905333345413923,0.030107332720501256
90,2014-05-13,15.232000350952148,15.279999732971191,15.037500381469728,15.130000114440918,70198000,-0.0113248822463938,0.03004863086658473,40.47391418130499,-0.0589071214071214,0.02441320233102129,0.014182055848524167,-0.03567468315407396,0.02110343758245634,0.6237510185113607,0.021371490766790655,0.038494213822394034,0.030191092400566853,0.031220978568204737
91,2014-05-14,14.880999565124512,15.232000350952148,14.833000183105469,15.125,66466000,0.0248303320351714,0.03043007275838354,30.057501447687827,-0.05316390780364111,0.01677425517876019,-0.021405352128239907,-0.05840295757313907,0.022039311064074533,0.6016852183107262,0.02110343758245634,0.03851512084570234,0.03004863086658473,0.030394392748753687
