Date,Close,High,Low,Open,Volume,daily_return,future_5d_return,ret_5d_past,ret_5d_future,vol_20d,rsi,rsi_bucket,vol_chg
2014-02-20,17.489999771118164,17.523000717163086,17.2189998626709,17.440000534057617,69856000,0.006966451351901659,0.029531188095003547,0.0015748119220406753,0.029531188095003547,0.0325606552762242,25.580537930252106,"(0, 30]",-0.16201626640435696
2014-02-21,17.33799934387207,17.707000732421875,17.337499618530273,17.621999740600586,84200000,-0.008690704930545357,0.044238102860197914,-0.02922739354090187,0.044238102860197914,0.03254465049569287,41.18515520359339,"(30, 50]",0.20533669262482812
2014-02-24,17.589000701904297,17.649999618530273,17.164499282836914,17.25950050354004,72894000,0.014476950486270512,0.022741463560631114,-0.015586937093310715,0.022741463560631114,0.032350051537126626,54.679961973545105,"(50, 70]",-0.13427553444180518
2014-02-25,17.916000366210938,18.054000854492188,17.57900047302246,17.649999618530273,74728000,0.018591145105317786,0.015572634679080766,0.013205118953505623,0.015572634679080766,0.03275412223862165,57.9904576809437,"(50, 70]",0.025159821110105174
2014-02-26,17.989999771118164,18.237499237060547,17.85849952697754,17.993000030517578,72442000,0.004130352946787541,0.034936075193854554,0.03575337143564972,0.034936075193854554,0.032307805771333915,60.289792006021656,"(50, 70]",-0.030590943153837924
2014-02-27,18.006500244140625,18.029499053955078,17.774999618530273,17.861000061035156,62098000,0.0009172025143076024,0.033404578865393164,0.029531188095003547,0.033404578865393164,0.03190662537535593,54.85453898793686,"(50, 70]",-0.1427900941442809
2014-02-28,18.104999542236328,18.293500900268555,17.854000091552734,18.030000686645508,77640000,0.00547020780052776,0.027506275129753455,0.044238102860197914,0.027506275129753455,0.029597336141020544,50.970663018966015,"(50, 70]",0.2502818126187638
2014-03-03,17.98900032043457,18.04800033569336,17.724000930786133,17.937000274658203,55966000,-0.006407027049691316,0.029879391400041033,0.022741463560631114,0.029879391400041033,0.016334618304369972,49.00273485325467,"(30, 50]",-0.2791602266872746
2014-03-04,18.19499969482422,18.284000396728516,18.12299919128418,18.19499969482422,54088000,0.011451407566858807,0.01352021401720438,0.015572634679080766,0.01352021401720438,0.014225323790142463,51.82366812088858,"(50, 70]",-0.03355608762462925
2014-03-05,18.618499755859375,18.636499404907227,18.19499969482422,18.206499099731445,76966000,0.0232756289166427,-0.004645925771729176,0.034936075193854554,-0.004645925771729176,0.014954708442692276,71.49497343970219,"(70, 100]",0.42297737021150716
2014-03-06,18.607999801635742,18.76650047302246,18.44499969482422,18.702499389648438,58532000,-0.0005639527545890921,-0.001746523737152894,0.033404578865393164,-0.001746523737152894,0.014874913773788098,66.24672407493179,"(50, 70]",-0.23950835433827922
2014-03-07,18.60300064086914,18.749500274658203,18.476499557495117,18.729000091552734,45596000,-0.00026865653589280836,0.004515380900677046,0.027506275129753455,0.004515380900677046,0.01414070369809137,65.99261778367618,"(50, 70]",-0.2210073122394588
2014-03-10,18.526500701904297,18.636499404907227,18.350000381469727,18.63450050354004,42116000,-0.004112236538700076,0.01217175927822911,0.029879391400041033,0.01217175927822911,0.013704070864469014,69.2606085930801,"(50, 70]",-0.07632248442845868
2014-03-11,18.44099998474121,18.639999389648438,18.36400032043457,18.54949951171875,44922000,-0.00461504946556357,0.02697790067534478,0.01352021401720438,0.02697790067534478,0.013764038490373326,77.30516713840282,"(70, 100]",0.0666255104948239
2014-03-12,18.531999588012695,18.558000564575195,18.180500030517578,18.31999969482422,44332000,0.004934634962679985,0.006987985411849751,-0.004645925771729176,0.006987985411849751,0.013786839056687273,76.95293690450816,"(70, 100]",-0.013133876497039343
2014-03-13,18.57550048828125,19.155500411987305,18.40399932861328,18.83099937438965,136580000,0.002347339803347115,-0.006837006022849423,-0.001746523737152894,-0.006837006022849423,0.010884320862357615,83.9134484607914,"(70, 100]",2.080844536677795
2014-03-14,18.687000274658203,18.928499221801758,18.577499389648438,18.639999389648438,88044000,0.0060025185564875905,-0.03510462501671363,0.004515380900677046,-0.03510462501671363,0.009895034253597057,82.58163690368386,"(70, 100]",-0.355366817982135
2014-03-17,18.75200080871582,18.9424991607666,18.743999481201172,18.785999298095703,46060000,0.003478382463865337,-0.06183340827989847,0.01217175927822911,-0.06183340827989847,0.009887882762005104,79.37460877863874,"(70, 100]",-0.47685248284948434
2014-03-18,18.938499450683594,18.950000762939453,18.75,18.865999221801758,49670000,0.00994553295246714,-0.06352135332172859,0.02697790067534478,-0.06352135332172859,0.009538456696971233,80.8857415069754,"(70, 100]",0.07837603126356929
2014-03-19,18.661500930786133,18.950000762939453,18.47100067138672,18.938499450683594,52934000,-0.014626212632039448,-0.07989717090176096,0.006987985411849751,-0.07989717090176096,0.009194313445537857,68.23502924218819,"(50, 70]",0.06571371048922892
2014-03-20,18.44849967956543,18.649999618530273,18.31100082397461,18.531999588012695,51170000,-0.011413939961780417,-0.08266252784877925,-0.006837006022849423,-0.08266252784877925,0.009745875992768308,58.98980782727717,"(50, 70]",-0.033324517323459424
2014-03-21,18.0310001373291,18.642000198364258,17.920000076293945,18.549999237060547,108282000,-0.022630541750708,-0.06192118274020342,-0.03510462501671363,-0.06192118274020342,0.011019798211849782,50.94936381414888,"(50, 70]",1.1161227281610318
2014-03-24,17.592500686645508,18.075000762939453,17.43000030517578,18.004499435424805,97470000,-0.024319197345896493,-0.043996028855307845,-0.06183340827989847,-0.043996028855307845,0.012075509056262477,37.676426962417125,"(30, 50]",-0.09985039064664492
2014-03-25,17.73550033569336,17.94849967956543,17.441999435424805,17.701499938964844,88914000,0.008128443567798405,-0.033041100133247125,-0.06352135332172859,-0.033041100133247125,0.011441312420067223,29.597957971298072,"(0, 30]",-0.08778085564789162
2014-03-26,17.170499801635742,17.8799991607666,17.170000076293945,17.85650062561035,82414000,-0.03185703946116103,-0.004222371492932808,-0.07989717090176096,-0.004222371492932808,0.013354057340137442,23.560769984199553,"(0, 30]",-0.07310434802168386
2014-03-27,16.923500061035156,17.200000762939453,16.54400062561035,17.157499313354492,115328000,-0.014385122358351876,-0.014329205205849571,-0.08266252784877925,-0.014329205205849571,0.013599571182724982,21.634837780271795,"(0, 30]",0.3993738927852064
2014-03-28,16.914499282836914,17.350000381469727,16.804000854492188,17.002500534057617,79736000,-0.0005318508680698386,-0.045197889190984,-0.06192118274020342,-0.045197889190984,0.01346821899249242,22.139619519174033,"(0, 30]",-0.3086154273029966
2014-03-31,16.818500518798828,17.31450080871582,16.702999114990234,17.1200008392334,85950000,-0.005675530941403384,-0.055326037131064654,-0.043996028855307845,-0.055326037131064654,0.01346035215197415,22.05957028619777,"(0, 30]",0.0779321761813987
2014-04-01,17.149499893188477,17.221500396728516,16.899999618530273,16.904499053955078,72002000,0.019680670938510447,-0.046415320093019075,-0.033041100133247125,-0.046415320093019075,0.014047095792846256,28.01016687114479,"(0, 30]",-0.1622803955788249
2014-04-02,17.097999572753906,17.415000915527344,17.018999099731445,17.29949951171875,89510000,-0.0030030217064828113,-0.02968181702571404,-0.004222371492932808,-0.02968181702571404,0.012631418327510828,26.558743853991913,"(0, 30]",0.24315991222466038
2014-04-03,16.680999755859375,17.125,16.42300033569336,17.090999603271484,127986000,-0.024388807305799176,-0.049487413625611265,-0.014329205205849571,-0.049487413625611265,0.013374593262289729,20.9863710246063,"(0, 30]",0.42985141324991627
2014-04-04,16.149999618530273,16.77199935913086,15.780500411987305,16.75749969482422,250692000,-0.031832632641972336,-0.034891607677627556,-0.045197889190984,-0.034891607677627556,0.014551963549748316,16.836560059899455,"(0, 30]",0.9587454877877268
2014-04-07,15.887999534606934,16.246999740600586,15.656499862670898,16.04949951171875,141548000,-0.016222915796401893,-0.005821987391786521,-0.055326037131064654,-0.005821987391786521,0.01467935690699692,11.85442703308513,"(0, 30]",-0.43537089336715973
2014-04-08,16.353500366210938,16.399999618530273,15.92199993133545,16.0939998626709,131552000,0.029298895093121002,-0.03360139744323032,-0.046415320093019075,-0.03360139744323032,0.01683644715828988,22.43849518539136,"(0, 30]",-0.07061915392658324
2014-04-09,16.590499877929688,16.608999252319336,16.125,16.423500061035156,101132000,0.014492280332131902,-0.024501965923984237,-0.02968181702571404,-0.024501965923984237,0.017288348638755054,27.938726573710383,"(0, 30]",-0.23123935782048166
2014-04-10,15.855500221252441,16.549999237060547,15.824999809265137,16.530000686645508,122534000,-0.04430244188452781,0.024597164257233795,-0.049487413625611265,0.024597164257233795,0.01922949296401489,25.979898809617822,"(0, 30]",0.21162441166000878
2014-04-11,15.58650016784668,15.824999809265137,15.475000381469727,15.699999809265137,145750000,-0.01696572480540215,0.061399334174843556,-0.034891607677627556,0.061399334174843556,0.01905261264035986,26.990125454466693,"(0, 30]",0.18946578092611022
2014-04-14,15.795499801635742,16.02400016784668,15.564000129699707,15.883500099182129,85870000,0.013409016234459559,0.04244878668329988,-0.005821987391786521,0.04244878668329988,0.019514788861980804,28.079086231138803,"(0, 30]",-0.41084048027444253
2014-04-15,15.803999900817871,15.913999557495117,15.274999618530273,15.835000038146973,107972000,0.0005381342337296147,0.026891938332198384,-0.03360139744323032,0.026891938332198384,0.019160501955896286,32.33811136187988,"(30, 50]",0.25738907651100495
2014-04-16,16.18400001525879,16.200000762939453,15.73550033569336,16.058500289916992,85698000,0.024044553076797426,0.04161517921404845,-0.024501965923984237,0.04161517921404845,0.0204524735038106,40.759712632117825,"(30, 50]",-0.2062942244285556
2014-04-17,16.245500564575195,16.433000564575195,15.98799991607666,15.98799991607666,85984000,0.0038000833698974557,-0.0648795554376781,0.024597164257233795,-0.0648795554376781,0.020558282218499636,41.74890365063988,"(30, 50]",0.00333730075380978
2014-04-21,16.543500900268555,16.5575008392334,16.11549949645996,16.19849967956543,59988000,0.01834356131464343,-0.10363588925837708,0.061399334174843556,-0.10363588925837708,0.020867328800612178,46.76927179266549,"(30, 50]",-0.3023353181987346
2014-04-22,16.465999603271484,16.875,16.44700050354004,16.600000381469727,74232000,-0.004684697481160849,-0.08787802652310472,0.04244878668329988,-0.08787802652310472,0.020320095764428742,41.46158809491133,"(30, 50]",0.2374474894978995
2014-04-23,16.229000091552734,16.6564998626709,16.16950035095215,16.652999877929688,72092000,-0.01439326596799273,-0.0630045001157643,0.026891938332198384,-0.0630045001157643,0.02028878483057194,39.625129627242835,"(30, 50]",-0.02882853755792647
2014-04-24,16.857500076293945,16.8700008392334,16.147499084472656,16.48349952697754,185874000,0.03872696907977402,-0.08678631415839333,0.04161517921404845,-0.08678631415839333,0.0213421461809923,52.00591258325002,"(50, 70]",1.578288853132109
2014-04-25,15.191499710083008,15.82450008392334,15.135499954223633,15.8125,323604000,-0.09882843592887003,0.013757732380079712,-0.0648795554376781,0.013757732380079712,0.030555551437845087,41.34068518403004,"(30, 50]",0.7409858291100422
2014-04-28,14.829000473022461,15.219499588012695,14.399999618530273,15.199999809265137,289596000,-0.023861978341739754,0.045417700848152,-0.10363588925837708,0.045417700848152,0.030823178807931745,40.60338208213038,"(30, 50]",-0.10509140801720618
2014-04-29,15.019000053405762,15.092000007629395,14.522500038146973,14.821999549865723,130186000,0.01281270310355409,-0.009987323922823976,-0.08787802652310472,-0.009987323922823976,0.03111218673051771,37.55014152530595,"(30, 50]",-0.5504564980179284
2014-04-30,15.206500053405762,15.227999687194824,14.904999732971191,14.904999732971191,81772000,0.012484186652458318,-0.03754973841296527,-0.0630045001157643,-0.03754973841296527,0.030850202924445,36.96798761624363,"(30, 50]",-0.3718833054245464
2014-05-01,15.394499778747559,15.52400016784668,15.199999809265137,15.206500053405762,86572000,0.012363116080724268,-0.06356162438531854,-0.08678631415839333,-0.06356162438531854,0.031106637757581684,45.16060890987609,"(30, 50]",0.05869979944235193
2014-05-02,15.400500297546387,15.66450023651123,15.215499877929688,15.520999908447266,79902000,0.00038978329176453386,-0.05119962448745541,0.013757732380079712,-0.05119962448745541,0.030775319767346924,47.93333521242455,"(30, 50]",-0.0770456960680127
2014-05-05,15.5024995803833,15.511500358581543,15.25,15.318499565124512,50398000,0.006623114890180748,-0.023189804293906047,0.045417700848152,-0.023189804293906047,0.030107332720501284,46.665147040147446,"(30, 50]",-0.3692523341092838
2014-05-06,14.869000434875488,15.490500450134277,14.85200023651123,15.476499557495117,93646000,-0.040864322699897704,0.02441320233102129,-0.009987323922823976,0.02441320233102129,0.03122097856820476,40.68354392850749,"(30, 50]",0.8581292908448748
2014-05-07,14.635499954223633,14.819999694824219,14.333999633789062,14.777999877929688,140304000,-0.01570384516932133,0.01677425517876019,-0.03754973841296527,0.01677425517876019,0.030394392748753718,34.1065374506327,"(30, 50]",0.4982380454050359
2014-05-08,14.416000366210938,14.793999671936035,14.361499786376953,14.541000366210938,76964000,-0.014997751269122173,0.023827634220924265,-0.06356162438531854,0.023827634220924265,0.030108955514532645,31.812301993320958,"(30, 50]",-0.4514482837267647
2014-05-09,14.612000465393066,14.684000015258789,14.218999862670898,14.528499603271484,81260000,0.013596010974134431,0.018683257240193818,-0.05119962448745541,0.018683257240193818,0.02905333345413926,30.400802654302225,"(30, 50]",0.05581830466191984
2014-05-12,15.142999649047852,15.166999816894531,14.708000183105469,14.71500015258789,74592000,0.036339937499481945,-0.02014127706333546,-0.023189804293906047,-0.02014127706333546,0.030191092400566884,37.70673885364767,"(30, 50]",-0.08205759291164161
2014-05-13,15.232000350952148,15.279999732971191,15.037500381469727,15.130000114440918,70198000,0.005877349532256826,-0.01132488224639383,0.02441320233102129,-0.01132488224639383,0.030048630866584762,40.47391418130499,"(30, 50]",-0.0589071214071214
2014-05-14,14.880999565124512,15.232000350952148,14.833000183105469,15.125,66466000,-0.023043643496613697,0.024830332035171487,0.01677425517876019,0.024830332035171487,0.030430072758383577,30.057501447687798,"(30, 50]",-0.05316390780364111
2014-05-15,14.759499549865723,14.960000038146973,14.519000053405762,14.901000022888184,85902000,-0.008164775136714542,0.032927949853122085,0.023827634220924265,0.032927949853122085,0.029794255981624433,43.667540752052666,"(30, 50]",0.29242018475611586
2014-05-16,14.885000228881836,14.944000244140625,14.577500343322754,14.640000343322754,72736000,0.008503044333725729,0.04884113035487969,0.018683257240193818,0.04884113035487969,0.029878819589881183,50.88216382527388,"(50, 70]",-0.15326767712043954
2014-05-19,14.838000297546387,14.949999809265137,14.690500259399414,14.788000106811523,45684000,-0.003157536487252033,0.04737835655528322,-0.02014127706333546,0.04737835655528322,0.029418715258790817,47.014190899726074,"(30, 50]",-0.37192036955565333
2014-05-20,15.059499740600586,15.222999572753906,14.837499618530273,14.854999542236328,81914000,0.014927850021058786,0.029781907829951493,-0.01132488224639383,0.029781907829951493,0.029754708803353593,47.601952154479704,"(30, 50]",0.7930566500306453
2014-05-21,15.250499725341797,15.29800033569336,15.076000213623047,15.11050033569336,68176000,0.012683023210012356,0.028753182666483523,0.024830332035171487,0.028753182666483523,0.029873561706932228,47.65319327044097,"(30, 50]",-0.16771247894132868
2014-05-22,15.245499610900879,15.427000045776367,15.150500297546387,15.2524995803833,51536000,-0.0003278656129942492,0.025056572708793468,0.032927949853122085,0.025056572708793468,0.028258287956264113,47.47308909067277,"(30, 50]",-0.24407416099507162
2014-05-23,15.612000465393066,15.617500305175781,15.244999885559082,15.27299976348877,61058000,0.024039937282877233,-0.010889064259944292,0.04884113035487969,-0.010889064259944292,0.018299845781570828,51.64341665779262,"(50, 70]",0.18476404843216399
2014-05-27,15.541000366210938,15.731499671936035,15.369000434875488,15.720499992370605,97242000,-0.004547789973457506,-0.011678812856224186,0.04737835655528322,-0.011678812856224186,0.017375868857408196,62.13433469639668,"(50, 70]",0.5926168561040321
2014-05-28,15.508000373840332,15.690999984741211,15.371000289916992,15.475000381469727,54520000,-0.0021234149406722524,-0.010897641316505946,0.029781907829951493,-0.010897641316505946,0.017229282222483187,66.98461980589389,"(50, 70]",-0.4393369120338948
2014-05-29,15.689000129699707,15.743499755859375,15.510000228881836,15.520999908447266,47310000,0.011671379384584846,0.031200145838192528,0.028753182666483523,0.031200145838192528,0.017203556402834518,75.15808178147755,"(70, 100]",-0.13224504768892154
2014-05-30,15.6274995803833,15.732500076293945,15.378499984741211,15.721500396728516,85204000,-0.003919978890176923,0.05477523401560336,0.025056572708793468,0.05477523401560336,0.017057250339517206,71.19595551673537,"(70, 100]",0.8009723102938069
2014-06-02,15.442000389099121,15.630000114440918,15.350000381469727,15.629500389099121,44068000,-0.011870049353066792,0.060419608042459716,-0.010889064259944292,0.060419608042459716,0.01729481224761871,57.29269351311394,"(50, 70]",-0.4827942350124407
2014-06-03,15.35949993133545,15.395999908447266,15.253499984741211,15.287500381469727,47584000,-0.005342601715119133,0.08209906825593549,-0.011678812856224186,0.08209906825593549,0.0172706759689705,53.119634565960745,"(50, 70]",0.07978578560406646
2014-06-04,15.33899974822998,15.475000381469727,15.192000389099121,15.342499732971191,42142000,-0.0013346907905279481,0.092639709497083,-0.010897641316505946,0.092639709497083,0.014411993573421072,63.36835518301849,"(50, 70]",-0.11436617350369871
2014-06-05,16.178499221801758,16.39699935913086,15.345000267028809,15.404999732971191,155934000,0.05472974035798206,0.007231856195679676,0.031200145838192528,0.007231856195679676,0.018084490813340126,79.18550509613434,"(70, 100]",2.7002040719472262
2014-06-06,16.48349952697754,16.54400062561035,16.24650001525879,16.25,104880000,0.018852200132677854,-0.010313348571140302,0.05477523401560336,-0.010313348571140302,0.017676378943949998,80.61672270712685,"(70, 100]",-0.3274077494324522
2014-06-09,16.375,16.649999618530273,16.282499313354492,16.578500747680664,64244000,-0.006582311407839381,0.00036644389611173445,0.060419608042459716,0.00036644389611173445,0.01784727067980209,78.76122271615161,"(70, 100]",-0.3874523264683448
2014-06-10,16.620500564575195,16.774999618530273,16.375,16.38249969482422,73268000,0.014992400890088353,-0.020426606643226042,0.08209906825593549,-0.020426606643226042,0.01651727255862698,78.95030071150585,"(70, 100]",0.1404644791731524
2014-06-11,16.760000228881836,17.035999298095703,16.694000244140625,16.799999237060547,88736000,0.008393228817907605,-0.002446322532877021,0.092639709497083,-0.002446322532877021,0.016535534851235528,78.54036841497893,"(70, 100]",0.2111153573183382
2014-06-12,16.295499801635742,16.77750015258789,16.232999801635742,16.77750015258789,85526000,-0.027714822249562898,0.0033445172285242464,0.007231856195679676,0.0033445172285242464,0.01697834441981349,66.91365717078968,"(50, 70]",-0.03617472051929316
2014-06-13,16.313499450683594,16.46500015258789,16.17650032043457,16.352500915527344,55296000,0.00110457790598395,-0.006344461317072003,-0.010313348571140302,-0.006344461317072003,0.016733860414026178,62.72906960767314,"(50, 70]",-0.3534597666206768
2014-06-16,16.381000518798828,16.434499740600586,16.176000595092773,16.243000030517578,48996000,0.00413774299740477,-0.0011599417909957666,0.00036644389611173445,-0.0011599417909957666,0.016716267260366565,65.26162619443167,"(50, 70]",-0.11393229166666663
2014-06-17,16.2810001373291,16.566999435424805,16.261499404907227,16.37700080871582,58482000,-0.0061046565107525375,-0.004483751219696797,-0.020426606643226042,-0.004483751219696797,0.016804076261335076,63.710525630282376,"(50, 70]",0.19360764144011755
2014-06-18,16.7189998626709,16.787500381469727,16.25,16.399999618530273,128030000,0.02690250731818078,-0.020754837306092178,-0.002446322532877021,-0.020754837306092178,0.0173877496690743,66.74251206276638,"(50, 70]",1.1892206148900515
2014-06-19,16.350000381469727,16.94499969482422,16.298999786376953,16.76300048828125,106412000,-0.022070667159047597,-0.004006131979889638,0.0033445172285242464,-0.004006131979889638,0.018330720492323097,60.676825475209405,"(50, 70]",-0.1688510505350308
2014-06-20,16.209999084472656,16.410999298095703,16.020999908447266,16.38800048828125,121080000,-0.008562770258754293,0.0011413499557815232,-0.006344461317072003,0.0011413499557815232,0.01851618610562611,61.50386740678754,"(50, 70]",0.1378415968123896
2014-06-23,16.36199951171875,16.377500534057617,16.070499420166016,16.166500091552734,52096000,0.009376954708880447,-0.007517369206378799,-0.0011599417909957666,-0.007517369206378799,0.017929963863232964,64.71018254840087,"(50, 70]",-0.5697390155269244
2014-06-24,16.20800018310547,16.486499786376953,16.136999130249023,16.37700080871582,52532000,-0.009412011563928013,0.0253886364010798,-0.004483751219696797,0.0253886364010798,0.01806308213548303,62.27054661057918,"(50, 70]",0.008369164619164593
2014-06-25,16.371999740600586,16.407499313354492,16.086999893188477,16.21649932861328,46556000,0.010118432603799077,0.016522122366925185,-0.020754837306092178,0.016522122366925185,0.018114207628543585,53.37638150415217,"(50, 70]",-0.11375923246782915
2014-06-26,16.284500122070312,16.4325008392334,16.10650062561035,16.42449951171875,53990000,-0.005344467378244899,0.03623078069115948,-0.004006131979889638,0.03623078069115948,0.01807854479785993,46.24245938421756,"(30, 50]",0.15967866655210927
2014-06-27,16.228500366210938,16.326000213623047,16.16349983215332,16.29400062561035,48324000,-0.0034388378789398377,0.02766733800259691,0.0011413499557815232,0.02766733800259691,0.01807054642015468,47.17781582757075,"(30, 50]",-0.10494536025189849
